epoch,train_loss,val_loss,val_auc,best_val_auc_so_far,epoch_seconds
1,0.9356945198798949,0.8660002268670831,0.7307831844039189,0.7307831844039189,401.64243936538696
2,0.8714552361581002,0.8332446062189764,0.7637797508769817,0.7637797508769817,402.596232175827
3,0.8437525901054518,0.8310592487721384,0.7771129151324215,0.7771129151324215,403.26554703712463
4,0.825422750011815,0.8168027726062554,0.7801797950136635,0.7801797950136635,402.8893172740936
5,0.8055824564339074,0.7930971312644021,0.7911052588518993,0.7911052588518993,403.2537775039673
6,0.7881502285823792,0.7946244841676439,0.7870095626125002,0.7911052588518993,400.60076928138733
7,0.7712479814231508,0.8018271290466464,0.787596272741797,0.7911052588518993,400.74138832092285
8,0.7538049576928711,0.7897213474028951,0.7906964311756506,0.7911052588518993,400.80058574676514
9,0.7332945202230927,0.8003830593721849,0.7919079876514327,0.7911052588518993,399.9822919368744
